,CMU1,CUBoulder1,Amherst1,UChicago1,Princeton1,ND1,Cornell2,Baruch1,Harvard1,UCBerkeley1,StBon1,UChicago3,Indiana1,Iowa1,UChicago4,ND2,Dartmouth2,UChicago5,Columbia1,CMU2,Amherst2
1968,-0.000318968,-5.11E-06,-0.000132971,8.25E-05,6.82E-05,5.81E-05,-0.000138034,-3.40E-05,-8.01E-05,6.57E-05,9.05E-05,-0.000323859,0.00011004,0.000276923,1.45E-06,6.85E-05,8.87E-05,0,-0.000111723,-0.000325536,-0.000147595
1969,-4.10E-05,-0.000214092,-7.88E-05,0.000141004,0.00018363,0.00014497,-0.000130239,0.000135997,-0.000105864,5.32E-05,0.000206865,-9.75E-05,0.000112903,-0.00016922,9.23E-05,-3.03E-05,0.000101692,0,-8.68E-05,2.72E-05,-9.55E-05
1970,-0.000186847,8.01E-05,8.77E-05,0.000119621,0.000144604,0.000299404,0.000135505,0.000205236,0.000205139,8.54E-05,0.000248012,-0.000277459,-0.00047566,-9.31E-05,0.000270971,0.000226251,0.000276388,0,0.000211676,-7.94E-05,8.85E-05
1971,-2.70E-05,0.000376609,7.66E-05,0.000158035,-0.000148168,4.57E-05,6.69E-05,3.30E-05,0.000168783,0.000208799,0.000186829,-9.65E-05,-0.000103104,-4.34E-05,-6.92E-05,0.00023532,7.59E-05,0,-1.26E-05,0.0005953,4.22E-05
1972,2.56E-05,-5.85E-05,0.000110009,4.12E-05,0.000241421,0.000379534,0.000108953,-0.000163011,0.000164273,8.75E-05,0.000134656,-8.55E-05,0.000503098,-0.000151603,0.000127932,0.000238724,0.000351375,0,0.000156682,-0.000153257,0.00011561
1973,2.98E-06,-0.000222043,-6.92E-05,0.00024301,0.000189159,0.000449283,-9.10E-05,0.00018003,2.92E-05,0.000157186,0.000281777,4.06E-05,-0.000492367,-2.30E-06,0.000157426,0.000172152,0.000456337,0,0.000335953,0.000532999,-0.000113299
1974,-0.000127552,0.000122373,8.47E-05,0.000157467,9.80E-05,8.03E-05,6.18E-05,-0.000184414,0.000101823,6.69E-05,0.000127973,-0.000186019,0.000922463,-0.000204713,0.000162096,-5.16E-05,4.54E-05,0,0.000108645,0.000307191,9.16E-05
1975,-5.42E-05,0.000464581,0.000187687,0.000147955,-0.000149937,0.000134889,0.000192942,-9.96E-05,0.00023735,0.000110359,0.000149242,0.000249934,0.000392741,-0.000264016,-4.64E-05,0.000111258,4.01E-05,0,0.000286941,-0.0004877,0.000179203
1976,-0.000129127,-8.66E-05,0.000141406,0.000102459,-0.000193539,-0.000167856,0.000156799,-0.000139788,0.000166975,-5.82E-05,-6.00E-05,0.000301306,2.94E-06,1.45E-05,-4.55E-05,-6.88E-05,-0.000125709,0,-4.64E-05,-0.000203641,0.000139795
1977,-0.000210314,-0.000213253,4.32E-05,0.000265303,0.000119865,-8.62E-05,2.89E-06,-5.16E-06,2.05E-05,0.00010531,0.000114344,-0.000177998,0.000327611,-8.45E-06,0.000108099,2.48E-05,-0.00013623,0,2.41E-05,6.15E-05,3.80E-05
1978,4.81E-05,0.000401323,-4.19E-05,-0.000170062,0.000200594,0.000112886,-9.35E-05,0.000286072,-0.000155885,-0.000113154,-1.08E-05,-0.000212062,-8.22E-05,7.17E-05,0.000205701,-3.49E-05,9.95E-05,0,-0.000135002,0.000143617,-6.07E-05
1979,0.000121613,0.000258429,5.20E-06,0.000181639,0.000220278,0.000484306,3.32E-05,-0.000187598,0.000148309,0.000237446,0.000193168,3.25E-05,3.59E-06,3.21E-05,-7.38E-05,0.000235888,0.000542233,0,0.000237514,3.70E-06,3.83E-06
1980,-9.47E-05,0.000109458,-6.19E-05,4.41E-05,-0.000110595,-2.39E-05,-2.89E-05,-2.34E-05,-9.60E-07,-4.86E-05,7.65E-06,-0.000125011,-0.000469079,5.28E-05,-1.56E-05,-4.11E-06,-9.03E-05,0,-7.39E-05,-0.000344622,-8.78E-05
1981,-1.29E-05,-0.000139069,-1.49E-05,7.28E-05,-0.000116191,-0.000118119,3.99E-05,-6.51E-05,2.75E-05,2.31E-05,-0.000155802,-3.99E-05,0.000142158,-7.91E-05,-0.000242022,-5.75E-05,-2.93E-05,0,-0.000168059,-0.000409126,-2.97E-06
1982,-9.20E-05,-6.06E-05,-0.000124999,0.000125658,5.52E-05,4.77E-06,-1.29E-05,1.09E-05,-2.55E-06,7.30E-06,-0.000163821,0.000122488,-6.41E-05,5.68E-05,-0.00011235,5.64E-06,2.81E-05,0,-0.000244885,-0.000118569,-0.00010805
1983,0.000191154,0.000775518,0.000181168,0.000198287,-0.000368219,-4.93E-05,0.000144346,6.53E-05,0.000163055,5.87E-05,0.000306315,-0.00018949,-0.000578425,0.000142981,0.000339418,3.04E-05,-8.52E-05,0,-8.35E-05,-0.000420087,0.000195669
1984,6.86E-05,-5.86E-05,2.97E-06,-5.54E-05,-3.35E-05,0.000308775,5.53E-05,3.88E-05,7.80E-05,0.000122902,3.11E-05,0.000261561,0.000457488,-0.000436598,-6.14E-05,0.000289544,0.000368515,0,6.92E-05,0.001019785,4.32E-05
1985,1.87E-05,-0.000613766,-5.96E-05,9.35E-05,0.000132891,0.000111747,-1.47E-05,-6.29E-05,-3.30E-06,-4.13E-05,-9.61E-05,1.92E-05,-0.000762333,-0.000373517,5.19E-07,-0.000141324,9.87E-05,0,-8.40E-05,1.99E-05,-2.05E-05
1986,-3.14E-06,-0.000435758,2.86E-05,-5.57E-05,4.54E-05,-0.000117679,1.25E-06,-0.000141921,-6.30E-05,-0.000159735,-0.000262914,-0.000282972,8.48E-05,0.000195401,-0.000171632,-0.000159128,-0.00012794,0,-0.000133072,-1.15E-05,2.26E-05
1987,-7.54E-05,0.000614627,0.000113076,0.000211956,0.000186028,-0.000171723,9.55E-05,-2.07E-06,0.000157937,0.000112309,-9.28E-06,-0.000131192,-0.000702837,-8.72E-05,-0.000142504,-8.40E-05,-0.000138091,0,-4.81E-05,5.84E-05,9.72E-05
1988,2.58E-05,0.00040115,-5.02E-05,7.71E-05,0.000152104,0.000191936,2.94E-05,0.000111749,9.97E-05,0.000146078,0.000174536,-0.000264036,0.000427385,-0.000300939,-4.98E-05,0.000146824,0.000181047,0,0.000306899,3.70E-05,-6.87E-05
1989,-6.95E-05,-5.14E-05,2.90E-05,8.38E-05,6.99E-05,4.98E-05,6.51E-05,-0.000275068,5.19E-05,1.79E-06,-4.33E-05,0.000189424,-0.000193137,2.16E-05,4.53E-05,0.000103048,9.52E-05,0,9.24E-05,0.00029614,4.23E-05
1990,-1.79E-05,-7.35E-05,0.000164404,0.000242027,0.000229689,0.000152348,0.000103051,0.000304546,0.000137168,5.34E-05,6.72E-05,0.000237424,-0.000609785,-0.000185313,0.000138661,0.000139331,0.000173845,0,0.000118491,0.000107989,0.000172171
1991,9.10E-05,-0.000145272,-1.52E-05,-5.31E-05,-0.000222062,-0.000242484,-7.91E-05,-0.000117608,-0.000199386,-8.58E-05,7.26E-05,0.000223203,-0.000894257,-9.53E-05,0.000151701,-6.93E-05,-0.000329899,0,-0.000336204,0.000120139,-6.31E-05
1992,-0.000173407,-8.85E-05,-6.61E-05,-0.000259734,-0.00035787,-0.000243845,-4.10E-06,0.000230773,-9.67E-05,-0.000182757,-0.00014136,9.91E-05,-0.000780302,1.14E-05,2.25E-05,-0.000133198,-0.000288925,0,-0.000530555,-0.000361683,-4.66E-05
1993,-0.000158457,-0.000289966,7.97E-05,-0.000382257,0.000191539,0.00012952,0.000114149,-9.71E-05,3.04E-05,-0.000175758,-0.000271146,-0.000197571,0.000306692,1.01E-05,-0.000165309,0.00028998,0.000163623,0,-0.000305374,0.000216028,7.84E-05
1994,-0.000442258,-0.000146521,-5.14E-05,1.61E-06,8.61E-05,-7.37E-05,-6.40E-05,-0.000105082,-5.43E-08,-1.56E-05,4.31E-05,-0.000221858,0.000159895,0.000206108,0.0001009,-0.000178434,-9.13E-05,0,-0.000384228,0.000101342,-6.46E-05
1995,8.40E-05,0.000139148,-1.95E-05,0.000121128,-7.20E-05,1.66E-05,1.51E-05,-0.00013154,0.000120562,0.000166195,0.000267392,0.000126469,5.29E-05,-9.79E-05,0.000188428,8.50E-05,1.01E-05,0,0.000253658,0.00030184,-5.92E-05
1996,5.78E-05,-0.000357606,-1.81E-05,-0.000127514,-5.34E-05,-7.21E-05,3.37E-05,-0.000151916,3.01E-05,-2.36E-05,-1.79E-05,-9.98E-05,0.000317703,2.80E-05,0.000127224,5.14E-05,-0.00010273,0,-2.41E-05,0.000369111,-2.76E-05
1997,0.000131674,-0.000248336,3.59E-05,0.000141118,0.000371802,0.000153355,6.08E-05,3.97E-05,8.24E-05,7.67E-05,2.71E-05,7.96E-05,-7.72E-05,-0.000292004,2.39E-05,0.000112967,0.00019987,0,9.48E-05,3.57E-05,5.35E-05
1998,-6.73E-05,-0.000370765,1.83E-05,0.000136283,0.000204999,-0.000125485,3.79E-05,0.000156458,3.05E-05,-5.93E-05,-2.37E-05,6.12E-05,0.000689436,-7.89E-05,-7.38E-05,-5.99E-05,-0.000141087,0,-5.35E-06,-0.000238607,6.61E-06
1999,0.000103755,-0.000513313,-0.000117763,8.61E-05,-0.000337178,-6.01E-05,-7.31E-05,-3.42E-05,-2.00E-05,9.49E-05,-3.32E-05,4.88E-05,-0.000366856,4.80E-06,-0.000140602,-3.23E-05,-4.48E-06,0,5.21E-05,0.000334045,-1.00E-04
2000,-0.000156695,5.30E-05,9.05E-05,-9.15E-06,0.000142461,-1.24E-05,9.74E-05,0.000211054,0.000147117,-3.25E-06,0.000155297,0.000154279,-0.000474351,-7.34E-05,0.000198435,-0.000135548,-0.000111548,0,-0.00017985,0.00022665,0.000114542
2001,-9.58E-05,0.000282505,6.26E-05,8.05E-05,4.66E-05,0.000235496,1.03E-05,8.95E-05,4.67E-05,8.83E-05,0.000114593,0.000167739,-0.000252729,-0.00014483,-8.79E-05,0.000208491,0.000208017,0,-1.43E-06,0.000167137,2.58E-05
2002,7.34E-05,0.000462316,4.91E-05,-0.000181394,-0.000230667,-8.36E-05,3.41E-05,2.65E-05,-7.97E-07,-3.48E-05,-0.000105211,-0.000225458,-0.000679175,-0.000190631,-8.63E-05,4.87E-05,-2.20E-05,0,-7.95E-05,0.000539641,6.00E-05
2003,8.94E-05,7.42E-05,2.17E-05,0.000167384,0.000234588,0.000297304,1.66E-05,0.000206783,9.07E-05,0.000172897,0.000263532,-0.00018299,1.61E-05,-8.79E-05,0.000109085,0.000239876,0.000258602,0,0.000138767,-0.00028745,4.43E-06
2004,9.72E-06,0.000286864,-4.66E-05,-0.000275969,0.000153329,1.01E-05,1.61E-05,-0.000142776,-3.32E-05,-0.00011044,-0.000107721,8.68E-05,0.000242529,9.14E-05,-3.70E-05,-2.87E-05,-6.74E-05,0,7.63E-05,7.06E-05,-3.40E-05
2005,3.59E-05,0.000199625,4.10E-05,7.96E-05,-2.83E-07,-4.87E-05,8.76E-05,0.000190528,0.000133703,5.31E-05,0.000100102,0.000240304,0.000129843,2.57E-06,6.56E-05,-2.05E-05,2.20E-05,0,0.00032973,0.000296326,7.38E-05
2006,-1.38E-05,-0.00016153,0.000116207,0.000119088,0.000495268,-0.000180547,5.86E-05,-4.86E-05,-1.05E-05,-8.71E-05,0.00019942,-7.95E-05,0.000487349,3.54E-05,0.000280724,-0.000158305,-0.000323191,0,2.06E-05,0.000250183,9.74E-05
2007,-3.77E-05,6.33E-05,-4.04E-05,-2.09E-05,-0.000174704,-3.78E-05,-7.92E-05,8.11E-05,-5.07E-05,-1.12E-05,-8.56E-05,0.000190317,0.000455614,3.52E-05,-2.73E-05,-1.36E-05,2.04E-05,0,2.67E-05,-0.000469103,-6.35E-05
2008,0.000160779,-6.24E-05,-0.000142997,-7.70E-05,-0.000131444,-0.000185984,-0.00016606,0.000185838,-0.000198056,-6.26E-05,-6.56E-05,6.59E-05,0.000244488,9.18E-05,1.89E-05,-0.000122086,-0.000294296,0,-0.000547281,-0.000510253,-0.000165689
2009,1.44E-05,-0.000455178,-4.85E-05,3.15E-05,-7.76E-05,0.000112459,-6.74E-06,3.62E-05,-3.11E-05,-3.45E-06,-4.16E-05,0.000109314,-0.0003367,2.25E-05,-9.25E-05,4.22E-05,0.000152855,0,6.45E-05,6.25E-05,-1.55E-05
2010,0.000121075,-3.31E-05,0.000122136,0.000160101,0.00023355,6.67E-05,0.000103526,-0.000135095,0.000181438,0.000117784,0.000118188,-6.90E-05,0.000415249,-0.000192808,5.03E-05,4.65E-05,9.96E-05,0,9.90E-05,-0.000357781,0.00012673
2011,7.87E-05,0.000402037,-0.0001508,-0.000149956,0.000118026,-0.00012179,-9.38E-05,5.83E-05,-9.98E-05,-4.80E-05,-0.000191443,-0.000139061,0.000414566,0.000171637,-7.34E-05,-0.000120084,-6.09E-05,0,1.14E-05,0.000118435,-0.000123315
2012,0.000144057,-0.000307914,0.000154083,5.04E-05,0.000107337,0.000263869,0.000135328,-6.81E-05,0.000225706,0.000169056,0.000151344,-4.69E-05,0.000564432,-1.68E-06,-5.08E-06,0.000287589,0.000289987,0,0.000316083,-4.99E-05,0.000143469
2013,3.13E-05,0.000204649,1.40E-05,-0.000212959,-0.000315378,-0.000187072,-2.77E-05,4.06E-05,-6.77E-05,-3.61E-06,7.34E-05,-0.000165889,0.000201244,8.46E-06,0.000122374,-7.20E-05,-0.000251277,0,6.79E-05,-0.000418423,-6.18E-06
2014,0.000311171,-0.000848303,-9.21E-05,0.000180573,0.00021037,0.000109041,-6.97E-05,-0.000134735,-2.82E-05,4.62E-05,0.000169392,0.000151649,-0.000551584,-0.000245628,4.54E-05,1.01E-05,9.88E-05,0,0.000249895,8.19E-05,-9.75E-05
2015,0.000152353,0.000493311,0.000121157,0.00022754,0.000407358,0.000269449,0.000129028,1.10E-06,0.000272633,0.000218271,0.000204086,-2.86E-05,-2.16E-05,-4.91E-05,7.89E-05,0.000235524,0.000342416,0,0.000241429,-0.000297257,0.000144612
2016,-2.88E-06,0.000130048,-4.95E-05,-0.00022672,-9.79E-05,-0.00029211,-0.000124544,-0.000103413,-0.000173511,-8.75E-05,-0.000251816,-0.000291798,-0.00019964,0.000160268,-0.000231176,-0.000221151,-0.00021676,0,-0.000128171,0.000184847,-4.01E-05
2017,-0.000181794,4.99E-05,0.000232832,0.000213258,0.00044984,0.000120289,0.00018303,8.81E-05,0.000277691,9.74E-05,0.000185959,-3.57E-05,0.000352353,-1.49E-06,0.000132777,0.000128208,9.82E-05,0,9.33E-05,-0.00014646,0.000237298
2018,0.000128607,0.000196481,6.59E-05,0.000105597,-3.31E-05,0.000185553,8.27E-05,6.64E-05,7.67E-05,6.34E-05,0.00011266,-5.54E-05,-0.000556188,2.30E-05,-6.60E-05,0.000220124,0.000223963,0,-8.06E-07,0.000433494,5.60E-05
2019,4.25E-06,1.46E-05,-0.00010471,-0.000204594,8.58E-05,1.32E-05,-7.11E-05,-7.65E-05,-0.000112549,-0.000100958,7.70E-05,-0.000235417,0.000423832,2.22E-05,0.000223233,-2.38E-05,-5.09E-05,0,-0.000238039,-6.22E-05,-9.15E-05
2020,0.000105294,-0.000396841,0.00015342,0.000235758,0.000155165,0.000198925,0.00010901,8.64E-05,0.000244193,0.00028415,0.000461423,-0.000113605,0.00074481,1.19E-05,0.000158293,0.000172746,0.000194088,0,0.000166959,-0.000189461,0.000124469
2021,0.000231381,0.000108216,8.59E-05,-2.48E-05,-7.29E-05,6.06E-05,9.06E-05,-2.60E-05,0.000119533,5.02E-05,6.71E-05,5.19E-05,0.000232385,0.000105397,3.38E-05,1.71E-05,4.26E-05,0,-1.27E-05,-0.00021698,9.67E-05
2022,-0.000137423,6.72E-05,-1.81E-05,-0.000113383,0.000288349,-0.000179716,4.85E-06,-8.19E-05,-5.70E-05,-0.000110044,-0.000110174,0.000232402,-0.000729121,1.39E-05,-1.60E-05,2.03E-05,-0.000180451,0,-5.23E-05,0.00016428,-2.90E-05
2023,0.000120714,-0.000394496,-2.77E-05,3.96E-05,9.23E-05,-0.000192571,-4.09E-05,7.29E-05,-8.60E-05,-0.000111479,-4.40E-05,8.87E-05,0.000257165,6.54E-05,1.06E-05,-0.000142997,-0.000244339,0,9.55E-05,3.05E-05,-1.60E-05
2024,9.54E-05,0.000650983,0.000164307,5.80E-05,0.000155973,0.000137202,9.71E-05,3.78E-05,0.000186296,0.000135148,4.25E-05,-0.000143229,0.000162722,-0.000153067,-2.57E-06,0.000160401,0.00023889,0,0.000311416,-0.000473576,0.000149532
2025,0.000160878,0.0001365,-7.99E-07,0.000152376,-6.07E-05,8.96E-05,-0.000103675,0.000369475,-4.24E-05,7.59E-05,0.00014265,0.0002711,-0.00086479,-1.52E-05,3.33E-05,-7.72E-05,5.56E-05,0,-0.000189948,-0.000591067,-5.46E-06
2026,8.29E-07,0.000779171,0.000149122,3.83E-05,3.47E-05,0.000118151,0.000114293,0.000201875,0.000157528,0.00011956,3.79E-05,-0.000282469,0.000809889,5.06E-05,-9.61E-05,0.000202133,0.000209498,0,-3.64E-05,0.000283428,0.000138096
2027,-0.00014432,9.37E-05,0.000151332,-0.000204547,-9.90E-05,-0.00015535,0.000143007,9.16E-05,7.54E-05,-0.000124711,-0.000158565,-0.000113941,-0.000669079,-3.17E-05,-0.000102866,-6.28E-05,-0.00014284,0,-0.00016244,0.000194291,0.000134929
2028,8.81E-05,0.000354971,4.76E-05,-1.72E-05,0.000471653,0.000125302,0.000141327,-0.00010585,9.56E-05,-6.11E-05,0.000186049,0.000123558,0.001412517,8.58E-05,0.000196464,0.00027214,1.55E-05,0,0.000111293,-0.000163449,5.85E-05
2029,1.59E-06,0.000281659,-0.000109652,-0.000148822,-9.33E-05,-0.000248202,-0.000100998,-0.000256984,-9.92E-05,-8.21E-05,-4.44E-05,0.000339749,0.000765281,-8.42E-05,7.49E-05,-0.000259715,-0.00027844,0,-0.000108256,-7.39E-05,-9.28E-05
2030,7.92E-06,5.82E-05,8.95E-06,8.27E-05,0.000107936,4.25E-06,3.37E-05,0.000145048,8.41E-06,-6.21E-05,-2.14E-05,-0.000114076,0.000187327,0.000153603,-4.30E-06,5.29E-05,-7.64E-05,0,-0.00017492,0.00026868,-2.16E-05
2031,0.000186537,0.000106574,-6.67E-05,-0.000209818,0.000134077,-4.57E-05,-6.57E-05,0.000194013,-4.26E-06,2.30E-05,-6.74E-05,3.10E-05,0.000965583,-3.50E-05,-0.00010209,-3.06E-05,9.99E-06,0,0.000161957,-0.000428936,-8.10E-05
2032,-2.79E-05,-5.93E-05,4.85E-05,0.000136681,-0.000349332,-0.000124103,5.60E-05,-0.000125493,9.55E-05,0.000116502,6.57E-05,1.03E-05,-0.000422181,-0.000173809,-0.000128543,5.55E-05,-5.27E-05,0,-1.47E-05,9.25E-05,5.49E-05
2033,5.31E-05,-5.36E-05,-2.07E-05,4.30E-05,-9.84E-05,2.94E-05,-2.11E-05,-4.76E-05,2.91E-05,5.10E-05,9.40E-05,-3.17E-06,0.000505071,-7.44E-05,6.36E-05,-1.72E-05,1.79E-05,0,-9.49E-05,0.00068324,-5.76E-05
2034,8.64E-05,-7.00E-05,8.93E-05,0.000282044,0.000300333,0.000144616,4.33E-05,-5.15E-05,0.000225393,0.00028608,0.000318228,3.07E-05,-0.000103091,-0.000239963,3.22E-05,-0.000127422,0.000202343,0,0.0003425,0.000381302,0.000102318
2035,-0.000240646,0.000401061,-3.60E-05,-4.75E-05,-8.36E-05,-0.000115583,-8.91E-05,-0.000189509,-0.000129309,-9.30E-05,-0.000318864,2.00E-05,0.001026671,0.000169335,-0.000168727,-0.00012663,-7.95E-05,0,1.06E-05,0.00021013,-6.32E-05
2036,-0.0001791,1.52E-05,3.56E-05,4.13E-06,-0.000535495,-0.000237154,8.11E-05,0.000128948,7.36E-05,-1.74E-05,-4.01E-05,-0.000367404,-0.000804179,0.000198713,3.27E-07,-9.07E-05,-0.000279194,0,-0.000176649,0.00022133,2.70E-05
2037,-0.000236859,0.000303503,0.000208408,-7.06E-05,-0.000117409,5.63E-05,0.000126006,4.49E-05,0.000166324,5.86E-05,-3.30E-05,0.000488464,-0.000371372,1.16E-05,-0.000197508,0.000181343,0.000155303,0,7.27E-05,-0.000184095,0.000203013
2038,-4.79E-05,-0.000478935,0.00013019,-1.03E-05,0.000260642,9.08E-05,9.13E-05,-0.000134475,0.000115563,7.53E-05,0.000160475,0.000265017,0.000627639,-0.000153755,1.58E-05,8.54E-05,9.18E-05,0,0.000250434,0.000180991,0.000121872
2039,9.83E-05,-0.000207385,0.000206147,0.000249341,0.000213708,0.000220582,9.26E-05,-9.45E-06,0.000135895,0.00018786,0.00015067,-0.000254455,0.000434503,-0.000285861,-5.94E-05,0.000253464,0.000265629,0,0.000344055,-6.42E-05,0.000190517
2040,-5.54E-05,-0.000146297,0.000241455,-0.000245272,0.000266924,-0.000209239,0.000282288,-3.65E-05,0.000284575,-1.70E-05,-0.000181651,-6.85E-05,0.000160935,-0.000221817,-0.000184945,-2.09E-05,-0.000216898,0,0.00012794,-0.000352567,0.000253785
2041,3.48E-05,-0.000300349,8.50E-05,-3.33E-05,1.23E-05,8.15E-05,4.92E-05,0.000120673,-1.13E-05,-8.74E-05,0.000115322,0.000120367,-0.0005944,-0.000118119,0.000210333,9.15E-05,3.82E-05,0,-0.000268806,-0.000474395,8.78E-05
2042,0.000153833,0.00010586,7.28E-06,-0.000283008,3.00E-05,-0.000129027,5.52E-05,-0.00019707,3.68E-05,-0.00012361,-0.000235763,-9.05E-05,0.000287657,7.70E-05,-8.95E-05,-7.03E-05,-0.000196203,0,0.000135375,0.00031231,3.24E-06
2043,0.000149832,-0.000441447,0.000258352,-0.000173429,0.000496522,-3.62E-05,0.000171336,3.75E-06,9.73E-05,-5.58E-05,-9.00E-05,0.000217967,0.00097676,-0.000337323,-2.72E-05,2.90E-05,-7.90E-05,0,5.07E-05,6.09E-05,0.000249004
2044,9.00E-05,0.00068438,0.000132681,-0.000179103,4.32E-06,3.22E-05,0.00011273,-6.18E-05,4.58E-05,-4.48E-05,1.99E-05,-9.19E-05,4.52E-05,0.000182748,6.12E-05,3.26E-05,-1.98E-05,0,-0.000285422,0.00043685,0.000120161
2045,6.14E-05,-0.000283072,-0.000146936,1.86E-05,-0.000219642,-6.70E-05,-0.000103946,0.000195843,-0.000120991,-3.38E-05,5.90E-06,0.000300849,0.000113074,0.000164064,3.53E-05,-0.000126382,-9.17E-05,0,0.000237439,-9.62E-05,-0.000167604
2046,0.000127256,-0.001123546,-4.10E-05,0.000138765,0.000282047,-2.61E-05,5.55E-05,-4.32E-05,0.000127322,8.80E-05,0.000136651,5.06E-05,-0.000445622,-0.000289202,4.41E-05,-8.03E-05,9.04E-06,0,0.000198807,4.67E-05,9.29E-06
2047,-0.0001268,0.000459037,0.00016789,-3.82E-05,0.000295744,0.000249392,0.000183524,1.24E-06,0.000204872,5.28E-05,0.000168824,0.000142833,0.000435749,-8.84E-05,6.48E-05,0.00015479,0.000209294,0,0.000282116,0.000331637,0.000208432
2048,3.32E-05,5.54E-05,3.05E-06,-7.40E-05,-0.00018863,0.000142304,-3.89E-08,-0.000104183,-2.97E-05,-3.47E-05,-0.000106317,8.70E-05,-0.000210106,-0.000413321,-0.000152057,3.56E-05,8.25E-05,0,-0.000311885,-0.000267457,1.55E-05
2049,-0.000130257,-0.000320042,-3.86E-05,1.71E-05,0.000494712,-8.94E-05,-3.55E-05,-0.000105829,5.22E-05,0.000171539,3.95E-05,3.32E-05,0.001283909,-0.000201281,-0.000190069,-0.000248066,-5.85E-05,0,0.000261603,1.99E-05,6.03E-06
2050,-1.76E-05,0.000253039,-0.00019301,9.74E-05,8.77E-05,0.000175505,-0.000106948,-0.000385829,-9.25E-05,7.82E-05,1.05E-05,-0.00020134,0.000943655,-9.19E-06,-0.000133015,7.83E-05,0.000258581,0,5.06E-05,-0.000511747,-0.00013962
2051,-1.55E-05,-9.76E-05,0.000128168,9.03E-05,0.000155272,0.000110431,8.94E-05,7.93E-05,0.000115959,5.62E-05,4.30E-05,-0.000147017,0.000348411,-3.86E-05,5.32E-05,0.000122218,0.000142367,0,-7.23E-05,0.000559923,0.00012607
2052,-8.23E-05,-9.53E-05,6.14E-05,0.000250855,-7.93E-05,-6.09E-05,3.54E-05,0.000110815,6.92E-05,7.19E-06,2.30E-05,-8.86E-06,-0.000423812,-1.84E-05,1.72E-05,-0.000125649,-7.22E-05,0,-0.000302955,6.72E-05,6.54E-05
2053,9.57E-05,0.000238013,8.76E-05,-1.76E-05,0.000484314,-5.00E-05,0.000106266,-0.000131968,3.50E-05,-6.85E-05,-0.000171243,-6.55E-05,0.000786827,8.41E-05,-0.000157995,0.000140535,1.03E-05,0,8.87E-05,0.000399372,8.93E-05
2054,8.94E-05,-0.000186537,1.51E-06,-0.00017324,7.82E-05,-0.000437333,5.06E-06,1.82E-05,-7.50E-05,-0.000179767,-0.000354696,8.98E-06,-0.000101086,0.000102658,-0.00023208,-0.000333303,-0.000443903,0,-0.000171406,-0.000565421,-2.16E-07
2055,-7.14E-05,-0.000231042,1.66E-05,-2.33E-05,5.48E-05,-0.000166056,5.13E-05,-0.000101607,-2.14E-06,-9.21E-05,-8.56E-05,0.000213698,-0.000773561,8.68E-05,-4.27E-05,-4.96E-06,-0.000194068,0,7.70E-05,-8.97E-05,2.70E-05
2056,7.24E-05,6.40E-05,7.02E-05,-0.000110286,0.000173864,-4.99E-05,8.88E-05,0.000162825,8.13E-05,1.53E-05,1.41E-05,-0.00028721,-0.000190695,-7.53E-05,-5.24E-05,-2.42E-05,-1.87E-05,0,-0.00017196,0.000526673,0.000115957
2057,-0.000175101,0.000156452,-3.16E-05,1.31E-05,0.000409551,-0.000180142,2.01E-05,0.000198046,2.71E-06,1.41E-05,3.10E-05,9.63E-05,0.000520346,0.000133701,6.09E-05,-0.000145515,-0.00021376,0,-1.83E-05,0.000492988,-1.95E-05
2058,6.42E-05,-7.75E-05,6.62E-05,-1.50E-05,0.000282114,0.000101447,8.16E-05,-0.000145586,3.69E-05,-6.12E-05,-2.03E-05,1.24E-05,0.000184939,-0.000182251,7.30E-06,0.000201332,7.18E-05,0,-6.10E-05,3.43E-05,7.34E-05
2059,-9.50E-05,-0.000357712,-8.24E-06,0.000211592,7.51E-05,-2.85E-05,5.77E-06,-8.56E-05,1.80E-05,1.24E-05,-8.87E-05,-0.000147879,0.000379044,5.88E-05,-0.000109568,-2.23E-06,3.47E-05,0,-2.72E-05,0.000250311,-2.69E-05
2060,-0.000122622,2.39E-05,3.35E-05,1.15E-05,-9.36E-05,-7.23E-05,8.88E-05,-4.57E-05,0.000109611,-7.42E-05,8.74E-06,-0.000145229,-0.000523939,-6.80E-05,9.84E-05,-0.00011287,-8.31E-05,0,0.000226332,0.000242553,4.99E-05
2061,7.33E-05,0.000784561,0.000149205,0.000246157,0.00014802,0.000219365,0.00013853,0.000166576,0.000206899,0.000123211,0.000161181,-5.75E-05,0.000190066,5.41E-05,2.89E-06,0.000118709,0.000277345,0,0.000188696,-0.000396947,0.000176809
2062,-0.000165047,0.000178272,-0.000106169,-9.06E-05,8.59E-06,0.000171303,-0.000143522,-1.77E-05,-0.000119724,7.62E-05,0.000180479,5.88E-05,0.000620797,-0.000149558,9.11E-05,1.70E-05,0.00023832,0,-2.10E-05,5.63E-05,-0.000110483
2063,-0.000109229,0.000183154,8.25E-05,0.000138123,-0.000154913,0.00030735,4.88E-05,0.000173305,-4.49E-06,-4.72E-05,0.000124873,3.42E-05,-7.40E-05,-4.31E-05,0.000109296,0.000329557,0.000245217,0,-0.000240181,0.000426278,9.49E-05
